Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
          17632	      8812	00100fe0	00157793	andi	x15,x10,1	 x10:0x00000004 x15=0x00000000
          17634	      8813	00100fe4	00058493	addi	x9,x11,0	 x11:0x00000000  x9=0x00000000
          17636	      8814	00100fe8	0aca0513	addi	x10,x20,172	 x20:0x00101000 x10=0x001010ac
          17640	      8816	00100fec	fd2416e3	bne	x8,x18,100fb8	  x8:0x00000004 x18:0x00000003
          17644	      8818	00100fb8	00079463	bne	x15,x0,100fc0	 x15:0x00000000  x0:0x00000000
          17646	      8819	00100fbc	0b4b0513	addi	x10,x22,180	 x22:0x00101000 x10=0x001010b4
          17650	      8821	00100fc0	8e0ff0ef	jal	x1,1000a0	  x1=0x00100fc4
          17654	      8823	001000a0	00054803	lbu	x16,0(x10)	 x10:0x001010b4 x16=0x00000054 PA:0x001010b4 store:0x00000000
          17656	      8824	001000a4	06080663	beq	x16,x0,100110	 x16:0x00000054  x0:0x00000000
          17658	      8825	001000a8	000207b7	lui	x15,0x20	 x15=0x00020000
          17662	      8827	001000ac	0107a023	sw	x16,0(x15)	 x15:0x00020000 x16:0x00000054 PA:0x00020000 store:0x00000054 load:0x00000000
          17666	      8829	001000b0	00154703	lbu	x14,1(x10)	 x10:0x001010b4 x14=0x0000006f PA:0x001010b5 store:0x00100fc4
          17668	      8830	001000b4	04070e63	beq	x14,x0,100110	 x14:0x0000006f  x0:0x00000000
          17672	      8832	001000b8	00e7a023	sw	x14,0(x15)	 x15:0x00020000 x14:0x0000006f PA:0x00020000 store:0x0000006f load:0x00000000
          17676	      8834	001000bc	00254283	lbu	x5,2(x10)	 x10:0x001010b4  x5=0x00000063 PA:0x001010b6 store:0x00137fe0
          17678	      8835	001000c0	04028863	beq	x5,x0,100110	  x5:0x00000063  x0:0x00000000
          17682	      8837	001000c4	0057a023	sw	x5,0(x15)	 x15:0x00020000  x5:0x00000063 PA:0x00020000 store:0x00000063 load:0x00000000
          17686	      8839	001000c8	00354303	lbu	x6,3(x10)	 x10:0x001010b4  x6=0x0000006b PA:0x001010b7 store:0x00000000
          17688	      8840	001000cc	04030263	beq	x6,x0,100110	  x6:0x0000006b  x0:0x00000000
          17692	      8842	001000d0	0067a023	sw	x6,0(x15)	 x15:0x00020000  x6:0x0000006b PA:0x00020000 store:0x0000006b load:0x00000000
          17696	      8844	001000d4	00454383	lbu	x7,4(x10)	 x10:0x001010b4  x7=0x00000021 PA:0x001010b8 store:0x00000000
          17698	      8845	001000d8	02038c63	beq	x7,x0,100110	  x7:0x00000021  x0:0x00000000
          17702	      8847	001000dc	0077a023	sw	x7,0(x15)	 x15:0x00020000  x7:0x00000021 PA:0x00020000 store:0x00000021 load:0x00000000
          17706	      8849	001000e0	00554583	lbu	x11,5(x10)	 x10:0x001010b4 x11=0x0000000a PA:0x001010b9 store:0x00000063
          17708	      8850	001000e4	02058663	beq	x11,x0,100110	 x11:0x0000000a  x0:0x00000000
          17712	      8852	001000e8	00b7a023	sw	x11,0(x15)	 x15:0x00020000 x11:0x0000000a PA:0x00020000 store:0x0000000a load:0x00000000
          17716	      8854	001000ec	00654603	lbu	x12,6(x10)	 x10:0x001010b4 x12=0x00000000 PA:0x001010ba store:0x0000006b
          17720	      8856	001000f0	02060063	beq	x12,x0,100110	 x12:0x00000000  x0:0x00000000
          17724	      8858	00100110	00000513	addi	x10,x0,0	  x0:0x00000000 x10=0x00000000
          17728	      8860	00100114	00008067	jalr	x0,0(x1)	  x1:0x00100fc4  x0=0x00000000
          17730	      8861	00100fc4	10500073	wfi	
          21512	     10752	0010001c	5950006f	jal	x0,100db0	  x0=0x00000000
          21516	     10754	00100db0	ea1ff06f	jal	x0,100c50	  x0=0x00000000
          21518	     10755	00100c50	fe010113	addi	x2,x2,-32	  x2:0x00137fe0  x2=0x00137fc0
          21522	     10757	00100c54	00f12423	sw	x15,8(x2)	  x2:0x00137fc0 x15:0x00020000 PA:0x00137fc8 store:0x00020000 load:0x00000a21
          21524	     10758	00100c58	001017b7	lui	x15,0x101	 x15=0x00101000
          21528	     10760	00100c5c	00b12c23	sw	x11,24(x2)	  x2:0x00137fc0 x11:0x0000000a PA:0x00137fd8 store:0x0000000a load:0x00000a21
          21532	     10762	00100c60	01012223	sw	x16,4(x2)	  x2:0x00137fc0 x16:0x00000054 PA:0x00137fc4 store:0x00000054 load:0x00000a21
          21536	     10764	00100c64	0c07a583	lw	x11,192(x15)	 x15:0x00101000 x11=0x000007d0 PA:0x001010c0 store:0x00000000
          21540	     10766	00100c68	0c47a803	lw	x16,196(x15)	 x15:0x00101000 x16=0x00000000 PA:0x001010c4 store:0x00000000
          21544	     10768	00100c6c	00e12623	sw	x14,12(x2)	  x2:0x00137fc0 x14:0x0000006f PA:0x00137fcc store:0x0000006f load:0x00000000
          21546	     10769	00100c70	00030737	lui	x14,0x30	 x14=0x00030000
          21550	     10771	00100c74	00c12a23	sw	x12,20(x2)	  x2:0x00137fc0 x12:0x00000000 PA:0x00137fd4 store:0x00000000 load:0x00000000
          21554	     10773	00100c78	01112023	sw	x17,0(x2)	  x2:0x00137fc0 x17:0x00030000 PA:0x00137fc0 store:0x00030000 load:0x00000000
          21558	     10775	00100c7c	00a12e23	sw	x10,28(x2)	  x2:0x00137fc0 x10:0x00000000 PA:0x00137fdc store:0x00000000 load:0x00000000
          21562	     10777	00100c80	00d12823	sw	x13,16(x2)	  x2:0x00137fc0 x13:0x00000259 PA:0x00137fd0 store:0x00000259 load:0x00000000
          21564	     10778	00100c84	00030637	lui	x12,0x30	 x12=0x00030000
          21566	     10779	00100c88	00470893	addi	x17,x14,4	 x14:0x00030000 x17=0x00030004
          21570	     10781	00100c8c	0008a783	lw	x15,0(x17)	 x17:0x00030004 x15=0x00000000 PA:0x00030004 store:0x00000000
          21574	     10783	00100c90	00062683	lw	x13,0(x12)	 x12:0x00030000 x13=0x00002a1d PA:0x00030000 store:0x00000000
          21578	     10785	00100c94	0008a503	lw	x10,0(x17)	 x17:0x00030004 x10=0x00000000 PA:0x00030004 store:0x00000000
          21582	     10787	00100c98	06a78a63	beq	x15,x10,100d0c	 x15:0x00000000 x10:0x00000000
          21586	     10789	00100d0c	00b688b3	add	x17,x13,x11	 x13:0x00002a1d x11:0x000007d0 x17=0x000031ed
          21588	     10790	00100d10	00030637	lui	x12,0x30	 x12=0x00030000
          21590	     10791	00100d14	00d8b6b3	sltu	x13,x17,x13	 x17:0x000031ed x13:0x00002a1d x13=0x00000000
          21592	     10792	00100d18	01078833	add	x16,x15,x16	 x15:0x00000000 x16:0x00000000 x16=0x00000000
          21594	     10793	00100d1c	fff00513	addi	x10,x0,-1	  x0:0x00000000 x10=0xffffffff
          21598	     10795	00100d20	00a62423	sw	x10,8(x12)	 x12:0x00030000 x10:0xffffffff PA:0x00030008 store:0xffffffff load:0x000029f9
          21600	     10796	00100d24	010687b3	add	x15,x13,x16	 x13:0x00000000 x16:0x00000000 x15=0x00000000
          21602	     10797	00100d28	000305b7	lui	x11,0x30	 x11=0x00030000
          21606	     10799	00100d2c	00f5a623	sw	x15,12(x11)	 x11:0x00030000 x15:0x00000000 PA:0x0003000c store:0x00000000 load:0x00000000
          21610	     10801	00100d30	01162423	sw	x17,8(x12)	 x12:0x00030000 x17:0x000031ed PA:0x00030008 store:0x000031ed load:0xffffffff
          21612	     10802	00100d34	001016b7	lui	x13,0x101	 x13=0x00101000
          21616	     10804	00100d38	0c86a703	lw	x14,200(x13)	 x13:0x00101000 x14=0x00000004 PA:0x001010c8 store:0x00000004
          21620	     10806	00100d3c	0cc6a883	lw	x17,204(x13)	 x13:0x00101000 x17=0x00000000 PA:0x001010cc store:0x00030000
          21624	     10808	00100d40	01c12503	lw	x10,28(x2)	  x2:0x00137fc0 x10=0x00000000 PA:0x00137fdc store:0x00000000
          21626	     10809	00100d44	00170593	addi	x11,x14,1	 x14:0x00000004 x11=0x00000005
          21628	     10810	00100d48	00e5b633	sltu	x12,x11,x14	 x11:0x00000005 x14:0x00000004 x12=0x00000000
          21630	     10811	00100d4c	01160833	add	x16,x12,x17	 x12:0x00000000 x17:0x00000000 x16=0x00000000
          21634	     10813	00100d50	0cb6a423	sw	x11,200(x13)	 x13:0x00101000 x11:0x00000005 PA:0x001010c8 store:0x00000005 load:0x00000000
          21638	     10815	00100d54	0d06a623	sw	x16,204(x13)	 x13:0x00101000 x16:0x00000000 PA:0x001010cc store:0x00000000 load:0x00000000
          21642	     10817	00100d58	01812583	lw	x11,24(x2)	  x2:0x00137fc0 x11=0x0000000a PA:0x00137fd8 store:0x00000000
          21646	     10819	00100d5c	01412603	lw	x12,20(x2)	  x2:0x00137fc0 x12=0x00000000 PA:0x00137fd4 store:0x00101000
          21650	     10821	00100d60	01012683	lw	x13,16(x2)	  x2:0x00137fc0 x13=0x00000259 PA:0x00137fd0 store:0x00000000
          21654	     10823	00100d64	00c12703	lw	x14,12(x2)	  x2:0x00137fc0 x14=0x0000006f PA:0x00137fcc store:0x00000000
          21658	     10825	00100d68	00812783	lw	x15,8(x2)	  x2:0x00137fc0 x15=0x00020000 PA:0x00137fc8 store:0x00000004
          21662	     10827	00100d6c	00412803	lw	x16,4(x2)	  x2:0x00137fc0 x16=0x00000054 PA:0x00137fc4 store:0x00000000
          21666	     10829	00100d70	00012883	lw	x17,0(x2)	  x2:0x00137fc0 x17=0x00030000 PA:0x00137fc0 store:0x00000000
          21668	     10830	00100d74	02010113	addi	x2,x2,32	  x2:0x00137fc0  x2=0x00137fe0
          21670	     10831	00100d78	30200073	mret	
          21676	     10834	00100fc8	02049a63	bne	x9,x0,100ffc	  x9:0x00000000  x0:0x00000000
          21678	     10835	00100fcc	028ae863	bltu	x21,x8,100ffc	 x21:0x00000004  x8:0x00000004
          21682	     10837	00100fd0	c71ff0ef	jal	x1,100c40	  x1=0x00100fd4
          21684	     10838	00100c40	001017b7	lui	x15,0x101	 x15=0x00101000
          21688	     10840	00100c44	0c87a503	lw	x10,200(x15)	 x15:0x00101000 x10=0x00000005 PA:0x001010c8 store:0x00000004
          21692	     10842	00100c48	0cc7a583	lw	x11,204(x15)	 x15:0x00101000 x11=0x00000000 PA:0x001010cc store:0x00000000
          21696	     10844	00100c4c	00008067	jalr	x0,0(x1)	  x1:0x00100fd4  x0=0x00000000
          21698	     10845	00100fd4	00040913	addi	x18,x8,0	  x8:0x00000004 x18=0x00000004
          21700	     10846	00100fd8	00050413	addi	x8,x10,0	 x10:0x00000005  x8=0x00000005
          21702	     10847	00100fdc	00048993	addi	x19,x9,0	  x9:0x00000000 x19=0x00000000
          21704	     10848	00100fe0	00157793	andi	x15,x10,1	 x10:0x00000005 x15=0x00000001
          21706	     10849	00100fe4	00058493	addi	x9,x11,0	 x11:0x00000000  x9=0x00000000
          21708	     10850	00100fe8	0aca0513	addi	x10,x20,172	 x20:0x00101000 x10=0x001010ac
          21712	     10852	00100fec	fd2416e3	bne	x8,x18,100fb8	  x8:0x00000005 x18:0x00000004
          21718	     10855	00100fb8	00079463	bne	x15,x0,100fc0	 x15:0x00000001  x0:0x00000000
          21724	     10858	00100fc0	8e0ff0ef	jal	x1,1000a0	  x1=0x00100fc4
          21728	     10860	001000a0	00054803	lbu	x16,0(x10)	 x10:0x001010ac x16=0x00000054 PA:0x001010ac store:0x00000000
          21730	     10861	001000a4	06080663	beq	x16,x0,100110	 x16:0x00000054  x0:0x00000000
          21732	     10862	001000a8	000207b7	lui	x15,0x20	 x15=0x00020000
          21736	     10864	001000ac	0107a023	sw	x16,0(x15)	 x15:0x00020000 x16:0x00000054 PA:0x00020000 store:0x00000054 load:0x00000000
          21740	     10866	001000b0	00154703	lbu	x14,1(x10)	 x10:0x001010ac x14=0x00000069 PA:0x001010ad store:0x00100fc4
          21742	     10867	001000b4	04070e63	beq	x14,x0,100110	 x14:0x00000069  x0:0x00000000
          21746	     10869	001000b8	00e7a023	sw	x14,0(x15)	 x15:0x00020000 x14:0x00000069 PA:0x00020000 store:0x00000069 load:0x00000000
          21750	     10871	001000bc	00254283	lbu	x5,2(x10)	 x10:0x001010ac  x5=0x00000063 PA:0x001010ae store:0x00137fe0
          21752	     10872	001000c0	04028863	beq	x5,x0,100110	  x5:0x00000063  x0:0x00000000
          21756	     10874	001000c4	0057a023	sw	x5,0(x15)	 x15:0x00020000  x5:0x00000063 PA:0x00020000 store:0x00000063 load:0x00000000
          21760	     10876	001000c8	00354303	lbu	x6,3(x10)	 x10:0x001010ac  x6=0x0000006b PA:0x001010af store:0x00000000
          21762	     10877	001000cc	04030263	beq	x6,x0,100110	  x6:0x0000006b  x0:0x00000000
          21766	     10879	001000d0	0067a023	sw	x6,0(x15)	 x15:0x00020000  x6:0x0000006b PA:0x00020000 store:0x0000006b load:0x00000000
          21770	     10881	001000d4	00454383	lbu	x7,4(x10)	 x10:0x001010ac  x7=0x00000021 PA:0x001010b0 store:0x00000000
          21772	     10882	001000d8	02038c63	beq	x7,x0,100110	  x7:0x00000021  x0:0x00000000
          21776	     10884	001000dc	0077a023	sw	x7,0(x15)	 x15:0x00020000  x7:0x00000021 PA:0x00020000 store:0x00000021 load:0x00000000
          21780	     10886	001000e0	00554583	lbu	x11,5(x10)	 x10:0x001010ac x11=0x0000000a PA:0x001010b1 store:0x00000063
          21782	     10887	001000e4	02058663	beq	x11,x0,100110	 x11:0x0000000a  x0:0x00000000
          21786	     10889	001000e8	00b7a023	sw	x11,0(x15)	 x15:0x00020000 x11:0x0000000a PA:0x00020000 store:0x0000000a load:0x00000000
          21790	     10891	001000ec	00654603	lbu	x12,6(x10)	 x10:0x001010ac x12=0x00000000 PA:0x001010b2 store:0x0000006b
          21794	     10893	001000f0	02060063	beq	x12,x0,100110	 x12:0x00000000  x0:0x00000000
          21798	     10895	00100110	00000513	addi	x10,x0,0	  x0:0x00000000 x10=0x00000000
          21802	     10897	00100114	00008067	jalr	x0,0(x1)	  x1:0x00100fc4  x0=0x00000000
          21804	     10898	00100fc4	10500073	wfi	
          25584	     12788	0010001c	5950006f	jal	x0,100db0	  x0=0x00000000
          25588	     12790	00100db0	ea1ff06f	jal	x0,100c50	  x0=0x00000000
          25590	     12791	00100c50	fe010113	addi	x2,x2,-32	  x2:0x00137fe0  x2=0x00137fc0
          25594	     12793	00100c54	00f12423	sw	x15,8(x2)	  x2:0x00137fc0 x15:0x00020000 PA:0x00137fc8 store:0x00020000 load:0x00000a21
          25596	     12794	00100c58	001017b7	lui	x15,0x101	 x15=0x00101000
          25600	     12796	00100c5c	00b12c23	sw	x11,24(x2)	  x2:0x00137fc0 x11:0x0000000a PA:0x00137fd8 store:0x0000000a load:0x00000a21
          25604	     12798	00100c60	01012223	sw	x16,4(x2)	  x2:0x00137fc0 x16:0x00000054 PA:0x00137fc4 store:0x00000054 load:0x00000a21
          25608	     12800	00100c64	0c07a583	lw	x11,192(x15)	 x15:0x00101000 x11=0x000007d0 PA:0x001010c0 store:0x00000000
          25612	     12802	00100c68	0c47a803	lw	x16,196(x15)	 x15:0x00101000 x16=0x00000000 PA:0x001010c4 store:0x00000000
          25616	     12804	00100c6c	00e12623	sw	x14,12(x2)	  x2:0x00137fc0 x14:0x00000069 PA:0x00137fcc store:0x00000069 load:0x00000000
          25618	     12805	00100c70	00030737	lui	x14,0x30	 x14=0x00030000
          25622	     12807	00100c74	00c12a23	sw	x12,20(x2)	  x2:0x00137fc0 x12:0x00000000 PA:0x00137fd4 store:0x00000000 load:0x00000000
          25626	     12809	00100c78	01112023	sw	x17,0(x2)	  x2:0x00137fc0 x17:0x00030000 PA:0x00137fc0 store:0x00030000 load:0x00000000
          25630	     12811	00100c7c	00a12e23	sw	x10,28(x2)	  x2:0x00137fc0 x10:0x00000000 PA:0x00137fdc store:0x00000000 load:0x00000000
          25634	     12813	00100c80	00d12823	sw	x13,16(x2)	  x2:0x00137fc0 x13:0x00000259 PA:0x00137fd0 store:0x00000259 load:0x00000000
          25636	     12814	00100c84	00030637	lui	x12,0x30	 x12=0x00030000
          25638	     12815	00100c88	00470893	addi	x17,x14,4	 x14:0x00030000 x17=0x00030004
          25642	     12817	00100c8c	0008a783	lw	x15,0(x17)	 x17:0x00030004 x15=0x00000000 PA:0x00030004 store:0x00000000
          25646	     12819	00100c90	00062683	lw	x13,0(x12)	 x12:0x00030000 x13=0x00003211 PA:0x00030000 store:0x00000000
          25650	     12821	00100c94	0008a503	lw	x10,0(x17)	 x17:0x00030004 x10=0x00000000 PA:0x00030004 store:0x00000000
          25654	     12823	00100c98	06a78a63	beq	x15,x10,100d0c	 x15:0x00000000 x10:0x00000000
          25658	     12825	00100d0c	00b688b3	add	x17,x13,x11	 x13:0x00003211 x11:0x000007d0 x17=0x000039e1
          25660	     12826	00100d10	00030637	lui	x12,0x30	 x12=0x00030000
          25662	     12827	00100d14	00d8b6b3	sltu	x13,x17,x13	 x17:0x000039e1 x13:0x00003211 x13=0x00000000
          25664	     12828	00100d18	01078833	add	x16,x15,x16	 x15:0x00000000 x16:0x00000000 x16=0x00000000
          25666	     12829	00100d1c	fff00513	addi	x10,x0,-1	  x0:0x00000000 x10=0xffffffff
          25670	     12831	00100d20	00a62423	sw	x10,8(x12)	 x12:0x00030000 x10:0xffffffff PA:0x00030008 store:0xffffffff load:0x000031ed
          25672	     12832	00100d24	010687b3	add	x15,x13,x16	 x13:0x00000000 x16:0x00000000 x15=0x00000000
          25674	     12833	00100d28	000305b7	lui	x11,0x30	 x11=0x00030000
          25678	     12835	00100d2c	00f5a623	sw	x15,12(x11)	 x11:0x00030000 x15:0x00000000 PA:0x0003000c store:0x00000000 load:0x00000000
          25682	     12837	00100d30	01162423	sw	x17,8(x12)	 x12:0x00030000 x17:0x000039e1 PA:0x00030008 store:0x000039e1 load:0xffffffff
          25684	     12838	00100d34	001016b7	lui	x13,0x101	 x13=0x00101000
          25688	     12840	00100d38	0c86a703	lw	x14,200(x13)	 x13:0x00101000 x14=0x00000005 PA:0x001010c8 store:0x00000005
          25692	     12842	00100d3c	0cc6a883	lw	x17,204(x13)	 x13:0x00101000 x17=0x00000000 PA:0x001010cc store:0x00030000
          25696	     12844	00100d40	01c12503	lw	x10,28(x2)	  x2:0x00137fc0 x10=0x00000000 PA:0x00137fdc store:0x00000000
          25698	     12845	00100d44	00170593	addi	x11,x14,1	 x14:0x00000005 x11=0x00000006
          25700	     12846	00100d48	00e5b633	sltu	x12,x11,x14	 x11:0x00000006 x14:0x00000005 x12=0x00000000
          25702	     12847	00100d4c	01160833	add	x16,x12,x17	 x12:0x00000000 x17:0x00000000 x16=0x00000000
          25706	     12849	00100d50	0cb6a423	sw	x11,200(x13)	 x13:0x00101000 x11:0x00000006 PA:0x001010c8 store:0x00000006 load:0x00000000
          25710	     12851	00100d54	0d06a623	sw	x16,204(x13)	 x13:0x00101000 x16:0x00000000 PA:0x001010cc store:0x00000000 load:0x00000000
          25714	     12853	00100d58	01812583	lw	x11,24(x2)	  x2:0x00137fc0 x11=0x0000000a PA:0x00137fd8 store:0x00000000
          25718	     12855	00100d5c	01412603	lw	x12,20(x2)	  x2:0x00137fc0 x12=0x00000000 PA:0x00137fd4 store:0x00101000
          25722	     12857	00100d60	01012683	lw	x13,16(x2)	  x2:0x00137fc0 x13=0x00000259 PA:0x00137fd0 store:0x00000000
          25726	     12859	00100d64	00c12703	lw	x14,12(x2)	  x2:0x00137fc0 x14=0x00000069 PA:0x00137fcc store:0x00000000
          25730	     12861	00100d68	00812783	lw	x15,8(x2)	  x2:0x00137fc0 x15=0x00020000 PA:0x00137fc8 store:0x00000005
          25734	     12863	00100d6c	00412803	lw	x16,4(x2)	  x2:0x00137fc0 x16=0x00000054 PA:0x00137fc4 store:0x00000000
          25738	     12865	00100d70	00012883	lw	x17,0(x2)	  x2:0x00137fc0 x17=0x00030000 PA:0x00137fc0 store:0x00000000
          25740	     12866	00100d74	02010113	addi	x2,x2,32	  x2:0x00137fc0  x2=0x00137fe0
          25742	     12867	00100d78	30200073	mret	
          25748	     12870	00100fc8	02049a63	bne	x9,x0,100ffc	  x9:0x00000000  x0:0x00000000
          25752	     12872	00100fcc	028ae863	bltu	x21,x8,100ffc	 x21:0x00000004  x8:0x00000005
          25758	     12875	00100ffc	01812403	lw	x8,24(x2)	  x2:0x00137fe0  x8=0x00000000 PA:0x00137ff8 store:0x00000000
          25762	     12877	00101000	01412483	lw	x9,20(x2)	  x2:0x00137fe0  x9=0x00000000 PA:0x00137ff4 store:0x00101000
          25766	     12879	00101004	01012903	lw	x18,16(x2)	  x2:0x00137fe0 x18=0x00000000 PA:0x00137ff0 store:0x00000054
          25770	     12881	00101008	00c12983	lw	x19,12(x2)	  x2:0x00137fe0 x19=0x00000000 PA:0x00137fec store:0x00000000
          25774	     12883	0010100c	00812a03	lw	x20,8(x2)	  x2:0x00137fe0 x20=0x00000000 PA:0x00137fe8 store:0x00000000
          25778	     12885	00101010	00412a83	lw	x21,4(x2)	  x2:0x00137fe0 x21=0x00000000 PA:0x00137fe4 store:0x00000000
          25782	     12887	00101014	00012b03	lw	x22,0(x2)	  x2:0x00137fe0 x22=0x00000000 PA:0x00137fe0 store:0x00000000
          25786	     12889	00101018	01c12083	lw	x1,28(x2)	  x2:0x00137fe0  x1=0x00100e64 PA:0x00137ffc store:0x00000000
          25788	     12890	0010101c	00000513	addi	x10,x0,0	  x0:0x00000000 x10=0x00000000
          25790	     12891	00101020	02010113	addi	x2,x2,32	  x2:0x00137fe0  x2=0x00138000
          25794	     12893	00101024	00008067	jalr	x0,0(x1)	  x1:0x00100e64  x0=0x00000000
          25796	     12894	00100e64	000202b7	lui	x5,0x20	  x5=0x00020000
          25798	     12895	00100e68	00828293	addi	x5,x5,8	  x5:0x00020000  x5=0x00020008
          25800	     12896	00100e6c	00100313	addi	x6,x0,1	  x0:0x00000000  x6=0x00000001
          25804	     12898	00100e70	0062a023	sw	x6,0(x5)	  x5:0x00020008  x6:0x00000001 PA:0x00020008 store:0x00000001 load:0x00000000
